num_groups,area_avg,area_max,area_min,area_std,label
2,12126.75,24253.5,0.0,12126.75,No Impairment
5,4533.4,22573.5,0.5,9020.072407691636,No Impairment
2,12214.75,24415.5,14.0,12200.75,No Impairment
7,3157.6428571428573,22067.0,0.0,7719.716740335774,No Impairment
2,13037.0,25970.0,104.0,12933.0,No Impairment
3,8107.0,24319.0,0.0,11463.615165673815,No Impairment
2,12569.0,25134.5,3.5,12565.5,No Impairment
7,2949.5714285714284,20590.0,0.0,7201.685077756711,No Impairment
5,4809.5,24039.0,0.0,9614.750194362827,No Impairment
11,1985.5,21756.0,0.0,6252.013286643242,No Impairment
2,12588.0,25172.5,3.5,12584.5,No Impairment
6,3971.5,23801.5,0.0,8868.247506319009,No Impairment
12,2062.4166666666665,24700.5,0.0,6825.644291424477,No Impairment
2,11295.5,22590.5,0.5,11295.0,No Impairment
2,12394.0,24745.0,43.0,12351.0,No Impairment
9,1727.7222222222222,15529.0,0.0,4879.489927299501,No Impairment
2,11024.25,21991.0,57.5,10966.75,No Impairment
2,11287.5,22552.0,23.0,11264.5,No Impairment
4,6425.0,25533.5,0.0,11032.503268750932,No Impairment
5,4316.8,21579.0,0.0,8631.100124549594,No Impairment
14,1681.392857142857,23214.0,0.0,5972.286359805631,No Impairment
1,24067.0,24067.0,24067.0,0.0,No Impairment
3,7925.666666666667,23765.5,2.5,11200.4538772121,No Impairment
1,24320.0,24320.0,24320.0,0.0,No Impairment
2,12247.5,24444.0,51.0,12196.5,No Impairment
4,5929.375,23629.0,0.0,10218.93596084617,No Impairment
1,19899.5,19899.5,19899.5,0.0,No Impairment
1,23147.0,23147.0,23147.0,0.0,No Impairment
2,12907.25,25792.5,22.0,12885.25,No Impairment
2,12433.25,24866.5,0.0,12433.25,No Impairment
1,24317.0,24317.0,24317.0,0.0,No Impairment
3,5526.833333333333,14791.0,73.0,6585.026503785354,No Impairment
8,2379.0,18939.0,0.0,6259.133965653715,No Impairment
5,4264.7,21246.0,0.0,8490.673987381686,No Impairment
2,12319.0,24522.5,115.5,12203.5,No Impairment
3,8633.333333333334,25823.5,5.5,12155.312832484218,No Impairment
3,7563.833333333333,22597.5,2.5,10630.469739804017,No Impairment
1,24330.5,24330.5,24330.5,0.0,No Impairment
5,4312.8,21421.5,0.0,8554.432246502394,No Impairment
5,4491.5,22405.5,0.0,8957.020950070397,No Impairment
4,5900.0,23338.0,12.0,10067.962033102827,No Impairment
2,11272.5,22545.0,0.0,11272.5,No Impairment
6,3889.5833333333335,23134.0,0.0,8606.552297603781,No Impairment
4,6371.5,25340.5,4.0,10951.832877422847,No Impairment
11,1977.0454545454545,21672.0,0.0,6228.095894830667,No Impairment
11,1976.7272727272727,21649.0,0.0,6220.928987785858,No Impairment
8,2732.875,21695.5,0.0,7167.241710335644,No Impairment
10,2357.05,23510.0,0.0,7050.989453438432,No Impairment
5,4661.8,23276.0,0.0,9307.108426358856,No Impairment
10,2267.6,22669.0,0.0,6800.466718542191,No Impairment
2,11896.25,23789.5,3.0,11893.25,No Impairment
6,4077.4166666666665,24358.0,0.0,9069.78597880837,No Impairment
15,1521.1,22681.0,0.0,5655.266784747354,No Impairment
5,4696.0,23400.5,0.0,9352.257962652655,No Impairment
4,5280.25,21089.5,1.5,9127.476516677541,No Impairment
10,2298.65,22796.0,0.0,6832.55291618733,No Impairment
6,3992.25,23876.0,0.0,8892.299157838765,No Impairment
4,5446.875,21784.0,0.0,9432.243624762616,No Impairment
4,5880.625,23503.0,0.0,10174.283803879023,No Impairment
3,7343.166666666667,21994.0,5.0,10359.708830635904,No Impairment
3,7932.166666666667,23688.0,37.5,11141.06498749359,No Impairment
2,11144.5,22287.0,2.0,11142.5,No Impairment
2,11513.25,22992.5,34.0,11479.25,No Impairment
5,4726.6,23629.5,0.0,9451.450097207307,No Impairment
4,5843.875,23360.0,0.5,10112.94093213616,No Impairment
5,5039.7,25184.5,0.0,10072.400888566737,No Impairment
7,3524.714285714286,24588.0,2.0,8599.059312577423,No Impairment
2,11157.25,22305.0,9.5,11147.75,No Impairment
10,2242.75,22335.5,0.0,6697.5930238034025,No Impairment
4,5986.0,23878.0,0.0,10329.983815330981,No Impairment
2,11322.5,22623.5,21.5,11301.0,No Impairment
2,10202.25,20401.5,3.0,10199.25,No Impairment
2,11641.25,23282.5,0.0,11641.25,No Impairment
7,3358.8571428571427,23465.0,0.0,8208.305100472873,No Impairment
1,23488.5,23488.5,23488.5,0.0,No Impairment
7,3366.0714285714284,23535.0,0.0,8233.932567771748,No Impairment
7,2734.1428571428573,18967.0,0.0,6627.269674363244,No Impairment
2,9704.5,19406.0,3.0,9701.5,No Impairment
3,7862.166666666667,23584.5,1.0,11117.368516075296,No Impairment
2,10568.25,21133.5,3.0,10565.25,No Impairment
8,2892.9375,23104.5,0.0,7639.254869739832,No Impairment
1,22518.5,22518.5,22518.5,0.0,No Impairment
8,2358.375,18851.5,0.0,6233.816260676521,No Impairment
6,3295.4166666666665,19753.0,0.0,7360.055889827799,No Impairment
2,11510.5,23019.5,1.5,11509.0,No Impairment
4,6133.875,24442.0,0.0,10570.267631279494,No Impairment
4,5825.375,23231.0,1.5,10049.170123541297,No Impairment
7,2967.214285714286,20668.0,0.0,7226.331586917503,No Impairment
1,24702.0,24702.0,24702.0,0.0,No Impairment
2,11677.75,23304.5,51.0,11626.75,No Impairment
7,3434.5,23985.0,0.0,8389.72728570908,No Impairment
1,24601.5,24601.5,24601.5,0.0,No Impairment
14,1525.892857142857,21306.5,0.0,5486.15927382774,No Impairment
3,8707.833333333334,26060.0,1.5,12269.859577662473,No Impairment
4,5977.375,23897.0,0.0,10345.901576077118,No Impairment
3,8266.5,24792.5,0.0,11685.647015320403,No Impairment
4,5935.625,23739.0,0.0,10278.783375082627,No Impairment
1,24909.5,24909.5,24909.5,0.0,No Impairment
5,4274.4,21250.5,0.5,8488.153700304912,No Impairment
3,7775.666666666667,23319.0,0.0,10990.796887497385,No Impairment
10,2531.2,25208.5,0.0,7559.119628634011,No Impairment
3,7419.166666666667,22250.0,0.0,10486.983267630188,No Impairment
3,8192.833333333334,24518.5,10.0,11544.001157407349,No Impairment
2,10900.5,21774.0,27.0,10873.5,No Impairment
3,7737.666666666667,23188.5,0.0,10925.393603385137,No Impairment
6,3509.5,21040.5,0.0,7840.102374969348,No Impairment
2,11197.25,22394.5,0.0,11197.25,No Impairment
3,8553.333333333334,25549.5,0.0,12018.189369544076,No Impairment
3,7151.5,21453.0,0.0,10112.687649680474,No Impairment
6,4147.333333333333,24796.0,0.0,9234.412766326232,No Impairment
1,24061.0,24061.0,24061.0,0.0,No Impairment
2,11145.75,22247.0,44.5,11101.25,No Impairment
5,4685.4,23310.5,0.0,9312.637152815521,No Impairment
4,5008.875,19813.5,20.0,8547.547216709307,No Impairment
1,23687.5,23687.5,23687.5,0.0,No Impairment
5,4810.1,23909.5,5.0,9549.724029520434,No Impairment
3,7519.833333333333,22517.0,4.0,10604.607601834634,No Impairment
3,6516.166666666667,19538.0,0.5,9207.827470268012,No Impairment
2,12436.5,24872.0,1.0,12435.5,No Impairment
2,12065.75,24123.0,8.5,12057.25,No Impairment
12,1285.4583333333333,15273.0,0.0,4217.54137728336,No Impairment
3,7961.833333333333,23819.5,19.0,11213.069460331646,No Impairment
3,7970.333333333333,23827.0,0.0,11212.408969034661,No Impairment
5,5042.1,25041.5,0.0,9999.756529036094,No Impairment
2,11662.0,23321.0,3.0,11659.0,No Impairment
2,12056.5,24036.0,77.0,11979.5,No Impairment
6,3590.5833333333335,21444.5,0.0,7984.561704818591,No Impairment
8,2636.0625,21054.5,0.0,6961.518891545418,No Impairment
3,7753.0,23075.5,51.5,10834.693496664622,No Impairment
4,5805.25,23067.0,16.5,9966.152495446777,No Impairment
9,2315.6111111111113,20652.0,0.5,6483.011100723087,No Impairment
11,1895.8181818181818,20741.0,0.0,5959.389742524463,No Impairment
13,1679.9615384615386,21610.0,0.0,5753.368205673888,No Impairment
4,6229.875,24847.0,0.0,10748.642881632779,No Impairment
14,1622.107142857143,22608.5,0.0,5820.591968478843,No Impairment
4,5899.375,23595.5,0.0,10216.862546637054,No Impairment
7,3269.3571428571427,22873.0,0.0,8003.154300980716,No Impairment
6,3982.0,23830.0,0.0,8876.307058681556,No Impairment
12,1880.0,22487.0,0.0,6213.2599501657205,No Impairment
8,2836.3125,22597.0,0.0,7468.87472673051,No Impairment
6,3916.5833333333335,23439.5,0.0,8730.919202355246,No Impairment
4,5475.75,21868.5,0.0,9464.369105360378,No Impairment
10,2098.1,20363.0,0.0,6089.009306939841,No Impairment
6,4161.333333333333,24807.0,1.0,9233.099049374245,No Impairment
6,3863.0,23135.0,0.0,8618.702159644843,No Impairment
4,5382.625,21463.0,0.0,9284.031218811955,No Impairment
1,22556.0,22556.0,22556.0,0.0,No Impairment
4,5714.5,22820.5,8.5,9876.154166729071,No Impairment
4,4357.375,17410.5,0.0,7536.2276320368,No Impairment
2,11555.25,23101.0,9.5,11545.75,No Impairment
8,2962.6875,23692.5,0.0,7835.132879925761,No Impairment
11,2187.6363636363635,23948.5,0.0,6881.404144804477,No Impairment
3,7514.5,22443.5,24.0,10556.418481978946,No Impairment
10,2195.05,21870.0,0.0,6558.322965705486,No Impairment
4,6474.375,25837.0,11.0,11179.01816672086,No Impairment
3,7876.0,23602.5,2.0,11120.318258335355,No Impairment
4,5554.375,22179.5,0.0,9598.532930707432,No Impairment
5,4554.2,22723.0,0.0,9084.414288219137,No Impairment
4,5743.0,22972.0,0.0,9947.167787868062,No Impairment
9,2619.8888888888887,23463.0,0.0,7369.186773985074,No Impairment
4,5740.875,22928.0,3.5,9922.995606009054,No Impairment
1,24756.0,24756.0,24756.0,0.0,No Impairment
1,23992.5,23992.5,23992.5,0.0,No Impairment
2,10448.0,20860.5,35.5,10412.5,No Impairment
7,3278.5714285714284,22860.0,0.0,7994.094581218651,No Impairment
5,5094.2,25273.0,0.0,10089.545879770803,No Impairment
3,8513.5,25503.5,0.0,12013.753708423803,No Impairment
1,22120.0,22120.0,22120.0,0.0,No Impairment
2,10073.5,20034.5,112.5,9961.0,No Impairment
8,2747.875,21933.5,0.0,7251.48794537197,No Impairment
2,11505.5,22937.5,73.5,11432.0,No Impairment
3,8015.833333333333,24042.0,0.0,11332.211348874303,No Impairment
3,7516.5,22509.0,10.0,10601.301720386355,No Impairment
3,7963.666666666667,23847.5,19.5,11231.566411483107,No Impairment
3,7827.333333333333,23463.5,0.0,11056.44206133038,No Impairment
3,7400.0,22180.0,0.0,10451.04141541247,No Impairment
5,5058.9,25076.5,2.0,10008.909992601592,No Impairment
2,12064.5,24127.5,1.5,12063.0,No Impairment
3,8135.166666666667,24372.5,14.0,11481.528689837236,No Impairment
7,2741.8571428571427,19178.5,0.0,6710.231802012111,No Impairment
2,12788.75,25561.5,16.0,12772.75,No Impairment
2,11379.75,22759.5,0.0,11379.75,No Impairment
1,24645.0,24645.0,24645.0,0.0,No Impairment
7,2898.3571428571427,20259.5,0.0,7087.658880629292,No Impairment
3,7746.5,23238.5,0.0,10954.498261749219,No Impairment
4,6138.5,24512.5,3.0,10608.236169363878,No Impairment
3,7937.0,23779.5,7.5,11202.341206194355,No Impairment
11,2023.590909090909,22018.5,0.0,6323.036198256564,No Impairment
2,12026.75,24046.5,7.0,12019.75,No Impairment
15,1673.5666666666666,25045.0,0.0,6246.288865843106,No Impairment
5,4152.9,20635.0,4.0,8241.079616166802,No Impairment
2,12309.5,24606.0,13.0,12296.5,No Impairment
6,3886.8333333333335,23093.0,0.0,8589.367155902051,No Impairment
1,21790.5,21790.5,21790.5,0.0,No Impairment
3,7669.833333333333,23003.5,0.0,10842.539957142064,No Impairment
4,5533.0,22130.5,0.0,9582.571112441587,No Impairment
4,5506.25,21955.0,0.0,9496.733237671784,No Impairment
2,12709.5,25419.0,0.0,12709.5,No Impairment
9,2623.777777777778,23574.0,0.0,7407.031723343521,No Impairment
2,10623.5,21243.0,4.0,10619.5,No Impairment
1,24216.0,24216.0,24216.0,0.0,No Impairment
2,10976.75,21951.0,2.5,10974.25,No Impairment
6,3790.4166666666665,22722.5,0.0,8466.687346185374,No Impairment
4,5018.875,19974.5,2.5,8634.714495678187,No Impairment
2,11675.25,23340.5,10.0,11665.25,No Impairment
6,3952.3333333333335,23628.0,2.0,8799.24338919104,No Impairment
3,7494.166666666667,22467.5,1.5,10587.746670352268,No Impairment
4,4865.125,19234.5,1.0,8296.32431694151,No Impairment
3,7881.5,23574.0,12.5,11096.288711396557,No Impairment
5,5206.1,25941.0,1.0,10367.466760978788,No Impairment
4,5989.125,23952.5,0.0,10371.15947818155,No Impairment
5,4772.6,23830.5,0.0,9528.95287741523,No Impairment
6,3795.25,22724.5,0.0,8465.434443222628,No Impairment
3,7574.666666666667,22703.5,3.5,10697.702061138592,No Impairment
4,5855.875,23380.5,2.0,10117.850990792214,No Impairment
3,7145.833333333333,21398.5,0.0,10078.169826687561,No Impairment
8,2638.3125,21081.5,0.0,6970.871770883018,No Impairment
6,3544.1666666666665,21177.0,0.0,7885.69531211773,No Impairment
4,5738.0,22815.5,7.5,9859.766243425855,No Impairment
5,4350.2,21685.5,0.0,8667.680789000018,No Impairment
11,2143.818181818182,23464.0,0.0,6742.074388335628,No Impairment
3,7622.666666666667,22794.5,3.0,10728.141624821244,No Impairment
14,1521.75,21170.5,0.0,5449.616217647153,No Impairment
13,1657.423076923077,21505.5,0.5,5729.648266980584,No Impairment
5,4792.4,23922.5,0.0,9565.061428971587,No Impairment
12,1652.4166666666667,19802.0,0.0,5472.306243080293,No Impairment
2,11966.75,23892.0,41.5,11925.25,No Impairment
13,1690.2307692307693,21910.5,0.0,5837.092280656475,No Impairment
2,11648.25,23296.5,0.0,11648.25,No Impairment
7,3202.6428571428573,22358.5,0.0,7820.35294560786,No Impairment
2,10925.0,21841.5,8.5,10916.5,No Impairment
9,2267.277777777778,20356.5,0.0,6395.515239043646,No Impairment
2,11788.0,23466.5,109.5,11678.5,No Impairment
8,2950.375,23413.5,0.0,7734.490863778624,No Impairment
5,4403.8,21967.5,0.0,8781.872651092135,No Impairment
5,4912.7,24537.5,0.0,9812.40188536935,No Impairment
3,7227.333333333333,21652.5,14.5,10200.133171788602,No Impairment
6,3876.0,23216.5,0.0,8649.344787323489,No Impairment
1,21416.5,21416.5,21416.5,0.0,No Impairment
2,11276.0,22437.0,115.0,11161.0,No Impairment
2,11197.5,22370.0,25.0,11172.5,No Impairment
3,5904.0,17697.0,0.5,8338.912229221907,No Impairment
6,4437.333333333333,26399.0,0.5,9821.677910226044,No Impairment
2,11061.5,22122.0,1.0,11060.5,No Impairment
7,3354.5714285714284,23479.5,0.0,8215.967712885908,No Impairment
2,11403.75,22803.5,4.0,11399.75,No Impairment
12,1974.9583333333333,23596.0,0.0,6518.996383833217,No Impairment
2,11189.5,22358.5,20.5,11169.0,No Impairment
11,1859.4545454545455,20203.5,0.0,5801.00288921331,No Impairment
1,23748.5,23748.5,23748.5,0.0,No Impairment
4,5461.25,21785.5,14.5,9424.812189773333,No Impairment
2,10096.75,20193.0,0.5,10096.25,No Impairment
4,5452.5,21781.0,1.5,9427.266232848206,No Impairment
3,8333.166666666666,24989.5,0.0,11777.80695724897,No Impairment
5,4993.7,24926.5,0.0,9966.404424866572,No Impairment
3,7717.666666666667,23136.5,4.0,10902.762160215283,No Impairment
5,4410.7,21847.0,0.0,8718.295404492783,No Impairment
6,3774.0833333333335,22609.0,0.0,8423.233728882804,No Impairment
2,11900.25,23704.0,96.5,11803.75,No Impairment
3,6816.666666666667,20314.0,27.0,9544.114637944276,No Impairment
7,3215.785714285714,22491.5,0.0,7869.278646633842,No Impairment
5,5027.7,25117.5,3.0,10044.90010204183,No Impairment
2,11217.25,22410.0,24.5,11192.75,No Impairment
11,1810.8181818181818,19828.0,0.0,5697.544176990674,No Impairment
6,3410.75,20372.5,0.0,7585.577657359612,No Impairment
14,1756.107142857143,24024.5,0.0,6176.741964182399,No Impairment
6,3476.75,20827.0,0.0,7759.272440925116,No Impairment
3,8024.0,24046.0,1.0,11329.269084985139,No Impairment
2,11062.25,22119.0,5.5,11056.75,No Impairment
4,5802.875,23201.0,0.0,10044.812506805441,No Impairment
7,3066.0,21426.5,0.0,7495.6467461358625,No Impairment
2,11956.5,23913.0,0.0,11956.5,No Impairment
12,1751.5416666666667,20991.0,0.0,5800.916129006167,No Impairment
4,6214.375,24808.5,0.0,10735.330551355883,No Impairment
3,7815.166666666667,23407.5,0.0,11025.455548663535,No Impairment
7,2969.214285714286,20772.0,0.0,7267.957169546842,No Impairment
6,4098.0,24438.0,0.0,9096.470909094362,No Impairment
5,4555.9,22648.0,0.0,9046.113145434341,No Impairment
4,6165.5,24661.0,0.0,10678.381911600653,No Impairment
4,5784.625,23129.5,0.0,10014.068818261387,No Impairment
1,23332.5,23332.5,23332.5,0.0,No Impairment
12,2057.375,24638.0,0.0,6808.320960183575,No Impairment
5,4213.1,20986.0,0.0,8386.462224323199,No Impairment
1,24865.5,24865.5,24865.5,0.0,No Impairment
6,3242.5833333333335,19426.0,0.0,7237.448724151503,No Impairment
1,21085.0,21085.0,21085.0,0.0,No Impairment
6,3655.6666666666665,21801.0,0.0,8114.911755869903,No Impairment
4,4898.25,19496.5,1.0,8428.375647922914,No Impairment
1,24938.0,24938.0,24938.0,0.0,No Impairment
4,5217.75,20814.0,0.5,9004.524671658133,No Impairment
4,6092.875,24371.5,0.0,10553.169064166223,No Impairment
2,10857.5,21497.5,217.5,10640.0,No Impairment
4,4903.625,19501.0,0.5,8427.836068462355,No Impairment
2,11558.75,23114.5,3.0,11555.75,No Impairment
3,7903.166666666667,23664.5,20.5,11144.945800177265,No Impairment
2,11228.0,22406.5,49.5,11178.5,No Impairment
3,7670.666666666667,22997.5,0.0,10837.70940077079,No Impairment
2,11825.75,23519.0,132.5,11693.25,No Impairment
9,2515.6666666666665,22260.0,0.0,6980.867066489663,No Impairment
1,23192.5,23192.5,23192.5,0.0,No Impairment
2,10781.5,21159.5,403.5,10378.0,No Impairment
4,5700.75,22761.5,5.0,9850.03016810101,No Impairment
4,5495.75,21972.5,0.0,9512.857013668396,No Impairment
7,3642.3571428571427,25467.0,0.0,8909.87626463019,No Impairment
4,5588.75,22351.5,0.0,9677.978265758815,No Impairment
3,7625.666666666667,22877.0,0.0,10784.321222136432,No Impairment
2,11236.25,22472.5,0.0,11236.25,No Impairment
3,7057.333333333333,21153.5,2.5,9967.496562438446,No Impairment
6,3433.6666666666665,20576.0,0.0,7666.289343975712,No Impairment
11,2020.3636363636363,22113.5,0.0,6354.0420209605345,No Impairment
7,3143.285714285714,21978.5,0.0,7689.444847401176,No Impairment
3,7390.833333333333,22098.0,20.0,10399.546819720346,No Impairment
4,5323.625,21257.5,0.0,9199.439421610155,No Impairment
13,1589.8846153846155,20536.5,0.0,5469.432779456575,No Impairment
7,3091.3571428571427,21585.0,0.0,7550.003664683528,No Impairment
3,7846.666666666667,23523.0,3.0,11084.842513791324,No Impairment
10,1938.8,19312.5,0.0,5791.262255329144,No Impairment
2,11889.75,23763.0,16.5,11873.25,No Impairment
10,2283.55,22802.5,0.0,6839.6511952364945,No Impairment
1,23213.5,23213.5,23213.5,0.0,No Impairment
8,3103.3125,24540.0,0.0,8102.8271414114315,No Impairment
5,4426.6,22087.5,1.0,8830.45546050712,No Impairment
1,21449.5,21449.5,21449.5,0.0,No Impairment
3,7845.333333333333,23457.5,0.0,11039.515435722511,No Impairment
12,1927.4166666666667,22920.0,0.0,6329.566838896289,No Impairment
9,2505.4444444444443,22357.0,0.0,7018.693640100004,No Impairment
4,5747.375,22984.0,0.0,9951.570336980742,No Impairment
6,3744.4166666666665,22427.0,0.0,8355.10850426585,No Impairment
3,7015.333333333333,20994.0,15.0,9884.414072445345,No Impairment
1,21841.0,21841.0,21841.0,0.0,No Impairment
3,7335.333333333333,21943.0,1.5,10329.209201203266,No Impairment
7,2296.6428571428573,15962.5,0.0,5579.09371617627,No Impairment
3,7237.333333333333,21684.5,1.5,10215.69441540265,No Impairment
7,3333.5714285714284,23279.0,0.0,8142.702821845948,No Impairment
2,11072.25,22103.5,41.0,11031.25,No Impairment
8,2964.25,23609.5,0.0,7803.20741746623,No Impairment
1,21921.5,21921.5,21921.5,0.0,No Impairment
10,2260.95,22354.5,0.0,6697.921963004645,No Impairment
3,7424.333333333333,22272.5,0.0,10499.239340172326,No Impairment
4,5057.625,20125.0,0.0,8699.229760264698,No Impairment
2,10748.0,21487.5,8.5,10739.5,No Impairment
4,5619.125,22352.5,11.0,9661.041134208828,No Impairment
6,3286.6666666666665,19694.5,0.0,7337.810462862126,No Impairment
5,4583.0,22909.0,0.0,9163.000070937465,No Impairment
5,4601.2,23006.0,0.0,9202.4,No Impairment
3,8060.166666666667,24102.5,0.0,11343.687380604637,No Impairment
3,7812.5,23428.0,0.0,11041.826622740762,No Impairment
1,20576.0,20576.0,20576.0,0.0,No Impairment
6,3772.6666666666665,22620.5,0.0,8429.008925859684,No Impairment
5,4395.2,21930.5,1.0,8767.654718338308,No Impairment
5,4696.1,23439.0,0.0,9371.455278664034,No Impairment
15,1497.9666666666667,22375.5,0.0,5579.760420384453,No Impairment
4,5039.75,20112.5,0.0,8702.275668611055,No Impairment
4,4338.75,17341.5,0.5,7507.142145150843,No Impairment
3,7787.833333333333,23294.0,21.0,10964.521347915233,No Impairment
6,3868.6666666666665,22752.0,0.0,8445.399870475181,No Impairment
4,4916.0,19545.0,1.5,8446.183080243998,No Impairment
4,5863.625,23450.0,0.5,10153.49836494176,No Impairment
3,7169.5,21413.0,41.0,10071.676945772238,No Impairment
5,4689.1,23439.5,0.0,9375.200101331171,No Impairment
2,11774.25,23540.5,8.0,11766.25,No Impairment
3,7723.166666666667,23042.5,50.0,10832.410091428817,No Impairment
13,1614.8461538461538,20947.0,0.0,5580.714681915458,No Impairment
2,12414.5,24823.0,6.0,12408.5,No Impairment
15,858.2333333333333,5220.0,0.0,1675.9185328914077,No Impairment
9,2162.8333333333335,19266.0,0.0,6047.036693933465,No Impairment
6,3734.6666666666665,22396.5,0.0,8345.825761354528,No Impairment
2,12015.75,23837.5,194.0,11821.75,No Impairment
5,4008.0,20025.5,0.0,8008.751794131218,No Impairment
4,6052.0,24127.5,1.5,10435.906345401918,No Impairment
2,11382.25,22761.0,3.5,11378.75,No Impairment
3,7662.166666666667,22979.0,0.0,10830.637149104181,No Impairment
21,1135.357142857143,23778.0,0.0,5063.056008603747,No Impairment
5,4224.0,21104.5,0.0,8440.250748644854,No Impairment
1,24975.5,24975.5,24975.5,0.0,No Impairment
7,3234.3571428571427,22583.5,0.0,7899.268839195028,No Impairment
9,2743.3333333333335,24541.0,0.0,7706.698976287521,No Impairment
1,20441.0,20441.0,20441.0,0.0,No Impairment
2,11078.75,22039.5,118.0,10960.75,No Impairment
5,4355.2,21729.0,0.0,8686.909143072697,No Impairment
4,6085.875,24336.5,0.0,10537.003644152117,No Impairment
8,2572.8125,20539.0,0.0,6790.587718201846,No Impairment
2,10506.0,20846.0,166.0,10340.0,No Impairment
2,8763.25,17515.5,11.0,8752.25,No Impairment
2,11044.75,22089.5,0.0,11044.75,No Impairment
2,11814.25,23626.0,2.5,11811.75,No Impairment
4,5648.0,22555.5,0.0,9761.55322553742,No Impairment
13,997.3461538461538,12940.5,0.0,3447.6920674149505,No Impairment
3,6119.333333333333,18268.5,1.0,8590.832403724851,No Impairment
2,11897.25,23721.0,73.5,11823.75,No Impairment
1,24040.5,24040.5,24040.5,0.0,No Impairment
5,4304.9,21516.0,0.0,8605.550629680822,No Impairment
3,8421.666666666666,25265.0,0.0,11910.035217785417,No Impairment
4,5653.625,22604.0,0.0,9786.304507927136,No Impairment
6,3544.0833333333335,21211.0,2.0,7900.895220462187,No Impairment
8,2568.1875,20460.5,0.0,6762.690454515403,No Impairment
3,7219.666666666667,21640.5,0.0,10197.071837324454,No Impairment
2,10576.0,21137.0,15.0,10561.0,No Impairment
7,2561.0,17659.5,0.0,6164.3626770563815,No Impairment
4,5368.375,21135.0,0.0,9103.91408526437,No Impairment
14,1421.357142857143,19570.5,1.0,5033.780695137076,No Impairment
13,1576.3846153846155,20367.5,0.0,5424.5582845832005,No Impairment
8,2571.375,20523.5,0.0,6785.2676842461415,No Impairment
9,2250.222222222222,20120.0,0.0,6318.012205464236,No Impairment
1,23534.5,23534.5,23534.5,0.0,No Impairment
10,2266.95,22645.5,0.0,6792.850566772391,No Impairment
2,11530.75,23054.0,7.5,11523.25,No Impairment
4,5258.875,21004.5,0.5,9090.74447841732,No Impairment
3,7227.5,21132.0,0.0,9834.534483136455,No Impairment
6,3359.6666666666665,20057.5,0.0,7467.579637264598,No Impairment
5,4483.9,22207.5,1.0,8861.956823410956,No Impairment
9,2476.8333333333335,22160.5,1.0,6959.254342240985,No Impairment
4,4743.125,18935.5,0.0,8193.97776094584,No Impairment
1,24603.0,24603.0,24603.0,0.0,No Impairment
2,10319.75,20637.5,2.0,10317.75,No Impairment
1,21792.0,21792.0,21792.0,0.0,No Impairment
3,7554.5,22611.0,23.5,10646.553487709845,No Impairment
4,5380.75,21496.5,0.0,9304.4385409599,No Impairment
2,11272.5,22534.0,11.0,11261.5,No Impairment
7,2875.714285714286,20035.0,0.0,7005.287818381722,No Impairment
10,2380.05,23709.5,0.0,7109.837826736978,No Impairment
4,5471.0,21786.0,3.5,9419.535080087551,No Impairment
8,2946.0625,23467.5,0.0,7756.390955356992,No Impairment
1,21777.5,21777.5,21777.5,0.0,No Impairment
12,1855.375,22118.0,0.0,6109.430620377674,No Impairment
1,21968.0,21968.0,21968.0,0.0,No Impairment
2,10577.75,21148.0,7.5,10570.25,No Impairment
3,7019.166666666667,20902.0,77.5,9816.645594204887,No Impairment
2,10807.75,21541.0,74.5,10733.25,No Impairment
4,5645.0,22571.5,1.0,9772.519474270695,No Impairment
7,3297.5714285714284,23060.5,0.0,8068.183325474786,No Impairment
5,4914.9,24516.5,0.0,9800.822375698886,No Impairment
6,3086.5833333333335,18517.0,0.0,6900.692141714642,No Impairment
3,7131.166666666667,21376.5,1.0,10072.973661679498,No Impairment
2,11993.0,23937.5,48.5,11944.5,No Impairment
6,3696.3333333333335,22161.0,0.0,8257.651571253307,No Impairment
4,6166.875,24667.5,0.0,10681.34082392632,No Impairment
7,2872.714285714286,20069.0,0.0,7020.361162143923,No Impairment
4,5666.0,22647.5,2.0,9804.274533334938,No Impairment
6,3805.0833333333335,22590.5,0.0,8401.252165682738,No Impairment
4,4690.75,18674.0,1.0,8073.305569127184,No Impairment
2,11730.75,23461.0,0.5,11730.25,No Impairment
4,6291.625,24875.0,27.5,10729.441425203597,No Impairment
4,5704.625,22818.0,0.0,9880.411665101561,No Impairment
4,5777.125,23014.0,26.0,9951.716500025259,No Impairment
8,2476.375,19767.5,0.0,6535.437895380462,No Impairment
2,12038.0,24076.0,0.0,12038.0,No Impairment
6,3620.1666666666665,21710.5,0.0,8090.243185810643,No Impairment
5,4137.3,20636.0,0.0,8249.372579778417,No Impairment
7,3117.0714285714284,21753.0,0.0,7608.09487805386,No Impairment
4,5997.375,23950.0,0.5,10364.955875298023,No Impairment
1,22055.5,22055.5,22055.5,0.0,No Impairment
15,1573.8,23555.5,0.0,5874.861410563941,No Impairment
7,3255.5714285714284,22751.0,0.0,7958.979566809929,No Impairment
6,3575.0,21449.0,0.0,7993.495814306362,No Impairment
4,4982.375,19908.5,0.5,8617.605963774104,No Impairment
4,5508.625,21962.5,0.0,9499.694635717246,No Impairment
3,7052.5,21157.0,0.0,9973.387597334553,No Impairment
8,2517.5,20135.5,0.0,6658.978126371943,No Impairment
4,6040.125,24068.0,0.0,10408.466988316532,No Impairment
4,5420.375,21511.0,0.0,9290.113571527261,No Impairment
